pm,stator_yoke,stator_tooth,stator_winding
0.22811294,0.99072576,0.90579396,0.8353381
0.23036048,0.99265236,0.90724146,0.8361121
0.23036823,0.99361074,0.9072741,0.8353013
0.2365734,0.9990072,0.91135025,0.8375221
0.2462127,1.0061206,0.9176033,0.8419745
0.25524467,1.0129251,0.9234785,0.8460474
0.26127565,1.0175242,0.92736524,0.8486422
0.26522496,1.020808,0.9299466,0.8501616
0.26879552,1.0236744,0.9322586,0.8515878
0.27123088,1.0259185,0.9338599,0.8523414
0.26967725,1.0256937,0.9328937,0.85086095
0.27321565,1.0291504,0.935374,0.8520808
0.27266607,1.0298141,0.9352342,0.85127425
0.27639467,1.0335386,0.93775344,0.85229456
0.27942228,1.0361012,0.9397943,0.85353833
0.2805403,1.0376613,0.9406549,0.85364413
0.28129876,1.038681,0.9411238,0.85352385
0.28017953,1.0384248,0.9405168,0.852722
0.28061503,1.0390813,0.94085896,0.8527318
0.27951849,1.0387809,0.9401946,0.85185295
0.28044307,1.0396614,0.94091535,0.8523359
0.2806653,1.0401341,0.9410938,0.8522217
0.28187412,1.041351,0.94189626,0.85251474
0.2825683,1.0422721,0.94246393,0.85269123
0.2765506,1.0388086,0.9386283,0.8491613
0.25629166,1.0260696,0.92526484,0.83738315
0.24196841,1.0168133,0.9156009,0.8288621
0.22094972,1.0027235,0.9009259,0.8158485
0.21124989,0.9963342,0.8938868,0.80921626
0.20337433,0.9913107,0.88818336,0.8037097
0.19710848,0.9872385,0.88348305,0.7990773
0.19045499,0.9827978,0.8784593,0.7942022
0.19136184,0.9838604,0.87914443,0.7944541
0.18630844,0.98062533,0.87530684,0.79058623
0.18268107,0.97824025,0.8724681,0.7877019
0.18235843,0.9787226,0.8721744,0.7867385
0.17746037,0.97551167,0.8683603,0.7828753
0.18402815,0.98101676,0.8733197,0.7866682
0.19097261,0.98695993,0.87869036,0.790818
0.19596961,0.99119955,0.8825097,0.79374725
0.20054129,0.99555653,0.8858224,0.79563504
0.20385672,0.99875176,0.88831246,0.7971448
0.19287293,0.99101835,0.87999815,0.7894343
0.18638068,0.9863703,0.8749919,0.7847682
0.18309562,0.98407966,0.87238324,0.78220505
0.18055125,0.9823104,0.8704049,0.7802981
0.16914424,0.97339606,0.8612915,0.7721571
0.15067399,0.9586366,0.8462864,0.7587916
0.13572764,0.9462739,0.833699,0.7474878
0.1266555,0.93863535,0.8257762,0.7401993
0.11846213,0.9317888,0.81863546,0.7336072
0.113204844,0.92726374,0.813907,0.72920966
0.10945729,0.92400384,0.81050485,0.72604465
0.10708157,0.9220691,0.8083721,0.72397137
0.10498327,0.9203402,0.8064327,0.72204906
0.10401514,0.9197774,0.80543315,0.7207516
0.11008162,0.9257269,0.8108008,0.72500515
0.12443517,0.938662,0.82341903,0.73592013
0.13110575,0.94474083,0.8290513,0.7404829
0.13897109,0.951772,0.8358432,0.74628294
0.15050766,0.96175563,0.8454251,0.7543389
0.16154507,0.9711726,0.8544178,0.7618281
0.1769777,0.98408276,0.8669535,0.7724618
0.18380909,0.9900432,0.8724218,0.77678937
0.19284475,0.9976521,0.8794702,0.7823982
0.20047392,1.0038916,0.8855271,0.7875112
0.20373648,1.0067235,0.888078,0.789472
0.20549652,1.0085046,0.8893436,0.79008096
0.20496225,1.008445,0.8889722,0.78948545
0.20870063,1.0115831,0.891913,0.7918634
0.21826576,1.0190327,0.8992313,0.7980683
0.21665844,1.018446,0.89806926,0.79655457
0.22144277,1.0228493,0.9017804,0.7991419
0.23835137,1.0360321,0.91449785,0.809666
0.25061995,1.0454966,0.9236861,0.81732
0.23790796,1.036652,0.9142684,0.8087145
0.230362,1.0315583,0.90861714,0.8033463
0.22457586,1.0276796,0.90426654,0.79917336
0.21740386,1.0224674,0.89873695,0.7941007
0.20188497,1.0107833,0.88657033,0.7831034
0.1997425,1.0094167,0.88494736,0.78147507
0.20024157,1.0100191,0.88534564,0.7816363
0.20057939,1.010408,0.8855678,0.7816692
0.20609155,1.0148978,0.889922,0.7853304
0.21083423,1.0188692,0.89366853,0.7883818
0.21217385,1.0200989,0.8946942,0.789081
0.21531364,1.0228828,0.8972081,0.79102844
0.21757224,1.0248798,0.89900875,0.7924179
0.21329229,1.0218842,0.89562464,0.78912234
0.21061523,1.0203003,0.89359,0.786961
0.21180907,1.02142,0.894545,0.7876435
0.21136926,1.0213554,0.89418817,0.78706604
0.2138806,1.0236559,0.89621425,0.7885852
0.21288553,1.023453,0.895483,0.7874805
0.21307334,1.023983,0.8955896,0.787179
0.21100944,1.0228059,0.89397335,0.78537965
0.21025673,1.0225927,0.8933871,0.7845331
0.21470019,1.0262655,0.8968396,0.7873187
0.20936222,1.0225075,0.89272714,0.7834477
0.21213114,1.0249267,0.89495206,0.78520906
0.2140953,1.0266087,0.8964704,0.7863715
0.21549118,1.0277823,0.8976142,0.7873463
0.21663237,1.0289726,0.8986027,0.7880377
0.21701545,1.0295374,0.89882874,0.7879101
0.21732971,1.0300457,0.89915496,0.7880436
0.21542118,1.0290191,0.89766836,0.7863389
0.21574172,1.0297613,0.8978952,0.78606176
0.21602112,1.0304197,0.8982558,0.78613234
0.21534964,1.0302825,0.89773893,0.78534114
0.21485959,1.0301534,0.89732057,0.7847081
0.23174715,1.0439041,0.91077185,0.79613096
0.24747798,1.0563745,0.9229895,0.8064698
0.2604543,1.0663917,0.93280876,0.81473804
0.26465797,1.0698104,0.93601996,0.8173184
0.26618668,1.0714632,0.93732053,0.81814337
0.27146083,1.0755892,0.94125795,0.8213495
0.27457005,1.0781132,0.9436433,0.82328296
0.2786821,1.0812447,0.9467602,0.8259547
0.2823012,1.0838984,0.9493605,0.8281187
0.28493032,1.0858831,0.9513585,0.82985425
0.28473464,1.085914,0.95129967,0.8297389
0.28030542,1.0827998,0.9479779,0.8266922
0.27716243,1.0806421,0.94572186,0.8246842
0.2476458,1.0587336,0.9234051,0.80510825
0.2256086,1.0417379,0.9060676,0.78976274
0.21231948,1.0312965,0.8954699,0.7804133
0.21721354,1.0352013,0.89945024,0.7839543
0.22163643,1.0386833,0.902919,0.78694415
0.2172797,1.035319,0.8994234,0.7837839
0.21627244,1.0346476,0.898625,0.78297526
0.21797457,1.0359257,0.8999384,0.7841394
0.21675086,1.0350391,0.89901876,0.7833218
0.21765196,1.0357103,0.8997306,0.7839752
0.22142397,1.0389211,0.90272295,0.78637284
0.229026,1.0451543,0.9088429,0.7915997
0.23450373,1.0496178,0.9132261,0.7953395
0.23807585,1.0527143,0.91600335,0.79744893
0.24344987,1.0567067,0.9202279,0.8013238
0.24660267,1.0589855,0.92271435,0.80367094
0.24332698,1.0564948,0.920112,0.80130684
0.25036412,1.0624299,0.92572093,0.8058884
0.2582868,1.0689212,0.93192333,0.81099874
0.25856596,1.0690209,0.93204516,0.8111054
0.25096047,1.0634882,0.9262881,0.80595016
0.24005516,1.0554665,0.9178612,0.79830253
0.22898868,1.0469654,0.9091545,0.79056954
0.224738,1.0440435,0.90581506,0.78729814
0.22377959,1.0436034,0.90506315,0.78636307
0.222015,1.0425512,0.9035685,0.78464407
0.22399345,1.0444276,0.9052303,0.7859087
0.22540654,1.0457512,0.9063858,0.78676474
0.23484738,1.053133,0.9139257,0.7934608
0.24585146,1.0616791,0.92257476,0.80104804
0.25362512,1.067785,0.92872906,0.8064352
0.26220217,1.0742856,0.9352649,0.8120956
0.2687133,1.0793834,0.9403367,0.816463
0.27364758,1.082783,0.9440815,0.82000303
0.27633327,1.0842841,0.94597125,0.8219575
0.278275,1.0854088,0.9474115,0.8234817
0.27873337,1.0855353,0.94764674,0.82376134
0.28502548,1.0900661,0.9522456,0.82775044
0.28348315,1.0886564,0.9510753,0.8269631
0.28238806,1.0876582,0.9502492,0.82641065
0.29063615,1.0935218,0.95626384,0.83168375
0.3005271,1.1003487,0.96346104,0.8381695
0.30513188,1.1036807,0.9667783,0.8409822
0.30842894,1.1060376,0.96911025,0.8429374
0.31080785,1.1077747,0.97086227,0.8444528
0.3121529,1.1090145,0.97195125,0.84526694
0.31390923,1.11009,0.9731135,0.84631586
0.31560403,1.1110837,0.97432667,0.84755147
0.31670564,1.1114502,0.97498417,0.84835196
0.31926972,1.112619,0.9766004,0.8500948
0.31949437,1.112498,0.9767231,0.85041666
0.31929025,1.1124,0.97661525,0.8503233
0.3185928,1.1117913,0.9760493,0.849867
0.32047915,1.1129845,0.9774023,0.8511676
0.31604138,1.1097617,0.9741889,0.8484317
0.31179315,1.1064553,0.9710544,0.8459017
0.3087706,1.1041515,0.9689187,0.84424525
0.3075827,1.1032096,0.96803343,0.8435366
0.302426,1.0995013,0.9642571,0.840242
0.29969653,1.0975381,0.9623274,0.8386364
0.29863736,1.0966243,0.96147305,0.83794373
0.2940613,1.0932518,0.9580908,0.8350348
0.2893486,1.089785,0.9547254,0.832268
0.28596878,1.0872643,0.95225936,0.83021206
0.28498185,1.0864997,0.9514523,0.82946515
0.27788195,1.0813456,0.9462304,0.8249351
0.26993343,1.0754305,0.9402971,0.8198256
0.2572181,1.0659364,0.930622,0.811322
0.25842586,1.0667646,0.9315673,0.81224984
0.25930393,1.0673728,0.9322635,0.81293535
0.24983951,1.0601897,0.92499113,0.80657524
0.23981689,1.0524855,0.9172593,0.79987323
0.23272535,1.047058,0.9117006,0.79493695
0.22848904,1.0436251,0.9082648,0.7919352
0.22195765,1.0383297,0.9031255,0.78762496
0.22462071,1.0402313,0.9052722,0.78971803
0.23321949,1.0467637,0.9120162,0.7957522
0.23941761,1.0514505,0.9168823,0.80013484
0.2527237,1.0614321,0.9271111,0.8091891
0.26325196,1.0691869,0.9350701,0.8162232
0.26458475,1.0698901,0.93607247,0.8173597
0.26552927,1.070354,0.9367272,0.8180864
0.2722627,1.0749562,0.9416692,0.82262236
0.27668428,1.0780514,0.94495684,0.82561976
0.27984232,1.0802109,0.9472252,0.8276497
0.28210464,1.0817407,0.9488232,0.8290663
0.2905984,1.0876786,0.9550012,0.8345629
0.29657015,1.0920233,0.95932114,0.8382249
0.30115613,1.0949486,0.96253824,0.8412181
0.30774122,1.0986599,0.96700346,0.84566313
0.30194497,1.0940733,0.96276283,0.84235126
0.30373877,1.094821,0.9638966,0.843641
0.3054813,1.0956254,0.96508664,0.8449987
0.30764464,1.0972393,0.9666722,0.8463305
0.311304,1.0997239,0.9691863,0.8484772
0.31073844,1.0991818,0.9687861,0.8482686
0.30953816,1.0980614,0.96790206,0.8477273
0.30981654,1.0979059,0.96796,0.84794366
0.30569813,1.0948611,0.9650855,0.8456678
0.29864407,1.0897409,0.96011794,0.8415948
0.29357082,1.0859725,0.9564122,0.83848095
0.29096043,1.0841197,0.95458883,0.83696574
0.28808242,1.0819596,0.95247036,0.83518827
0.2845865,1.0793772,0.94989127,0.8329797
0.28418154,1.0792907,0.94968885,0.83271945
0.28367814,1.0789881,0.94936657,0.832435
0.2816033,1.0775189,0.9477771,0.8309493
0.28252828,1.0781683,0.9484755,0.8315964
0.28392094,1.079042,0.9494457,0.83250475
0.284909,1.0795722,0.9500135,0.83299387
0.28151524,1.0770952,0.9475702,0.83094317
0.2801749,1.0760709,0.94660664,0.8301779
0.28333896,1.0782213,0.94883084,0.8321296
0.2844347,1.0789492,0.94964904,0.8329167
0.28210014,1.0773356,0.9480313,0.83154655
0.2811701,1.0766006,0.94726664,0.83084697
0.28553903,1.0797106,0.95043725,0.8336106
0.2896981,1.0826921,0.9534902,0.83629084
0.28555372,1.0797398,0.9504618,0.8336296
0.2911537,1.08371,0.954516,0.8371686
0.29730663,1.088027,0.9589152,0.840989
0.3002557,1.089903,0.96089745,0.8427477
0.3045204,1.0928686,0.96391326,0.84535515
0.30209735,1.0911372,0.9621892,0.84389544
0.29767635,1.0879314,0.9589906,0.84117055
0.29028368,1.082695,0.9537604,0.8367357
0.28993297,1.082485,0.95355433,0.8365725
0.2918248,1.0837469,0.95482457,0.8376442
0.2930298,1.0846121,0.9557425,0.8384859
0.29356056,1.0848833,0.9561209,0.83890665
0.30321908,1.0915444,0.96286064,0.8446827
0.31012395,1.0962187,0.96767354,0.84888524
0.31642517,1.1003679,0.9720078,0.852713
0.32067728,1.1030275,0.97481513,0.855194
0.3223297,1.1038249,0.9758687,0.85630244
0.3254964,1.1057858,0.978008,0.8582649
0.32659456,1.1063138,0.978683,0.8589527
0.32703567,1.1064649,0.9789699,0.8593177
0.32176784,1.102859,0.9753911,0.8563297
0.31466234,1.0981009,0.97047555,0.8520284
0.31047338,1.0952015,0.9676024,0.84962964
0.30680922,1.0927272,0.9650999,0.84749615
0.30352545,1.0903672,0.9627658,0.8455342
0.30222026,1.0892715,0.9617778,0.84478027
0.3058195,1.0918294,0.9643377,0.8469596
0.3068028,1.0923661,0.9649035,0.8474396
0.30571064,1.0913067,0.9640808,0.84694874
0.30563262,1.0909288,0.9639524,0.84705395
0.30983108,1.093697,0.96683544,0.8495913
0.316468,1.0981025,0.9714396,0.8536697
0.31898493,1.0996346,0.9731246,0.85522354
0.3219949,1.1015195,0.97509205,0.8569382
0.3243181,1.102968,0.9766587,0.85836524
0.32336858,1.1022992,0.97606146,0.8579382
0.3221116,1.1013759,0.9751345,0.8571378
0.32223317,1.1014655,0.97523046,0.85722864
0.32600355,1.1041292,0.97781634,0.8593388
0.32610598,1.1040398,0.97777617,0.85932624
0.32766747,1.1048808,0.9788155,0.8603809
0.33129245,1.1071903,0.98127955,0.86259854
0.3318599,1.1073885,0.9815897,0.86294645
0.33100292,1.1068292,0.9810514,0.862522
0.3289549,1.1053244,0.9796337,0.86140245
0.3210353,1.0999851,0.97418606,0.8566999
0.31628302,1.0967956,0.9709785,0.8539878
0.31334168,1.0947962,0.9689691,0.852285
0.31022817,1.0926545,0.9667461,0.8503154
0.30736914,1.090642,0.9647877,0.8487138
0.30675706,1.0899912,0.96436495,0.84856653
0.30661008,1.0896248,0.96415216,0.8485034
0.30652797,1.0894451,0.9641348,0.8486479
0.30384332,1.0874283,0.9622319,0.847134
0.3013451,1.0855252,0.9603779,0.84558487
0.29958266,1.0842456,0.95918775,0.8446684
0.2913486,1.0784417,0.9534142,0.83980054
0.28474128,1.0736268,0.94867116,0.8358224
0.28172636,1.071303,0.94649583,0.8341029
0.2836884,1.072595,0.94790703,0.8354162
0.28582802,1.073902,0.9493445,0.83674073
0.28757718,1.0750334,0.95055723,0.83784056
0.28339592,1.0721685,0.9476093,0.8352622
0.27925184,1.069321,0.94467336,0.8326859
0.2686007,1.0617673,0.9370419,0.8261154
0.25901598,1.0548763,0.93007183,0.82008755
0.25501385,1.0519779,0.92707026,0.81740975
0.24963252,1.0480006,0.9230728,0.8139604
0.24860162,1.0471659,0.9223193,0.81339014
0.2480385,1.0467393,0.92185915,0.8129557
0.24751735,1.0463681,0.921456,0.81257755
0.2471589,1.0461257,0.92119676,0.81234056
0.25028715,1.0482396,0.92343235,0.814352
0.25495154,1.0513787,0.92684025,0.8175124
0.25318757,1.0498285,0.9255357,0.81661856
0.2519284,1.0486922,0.92459965,0.81599796
0.24846905,1.0458453,0.92200524,0.81399703
0.24332786,1.0415236,0.918129,0.81106573
0.23921183,1.0380218,0.9149842,0.8086737
0.2409519,1.038716,0.9162304,0.8102383
0.24366379,1.0403806,0.9182522,0.8123021
0.24046785,1.0377976,0.91584,0.8103788
0.24262328,1.0391035,0.9174317,0.8120051
0.23656894,1.0342655,0.91292256,0.80843174
0.23040184,1.0293732,0.9082741,0.80464876
0.22598286,1.0258279,0.90489566,0.8018807
0.22282329,1.0232759,0.90245485,0.7998674
0.22055621,1.0214305,0.9006791,0.7983877
0.22578064,1.0255871,0.90467155,0.80168885
0.23893675,1.035681,0.914616,0.8101253
0.24783981,1.0421675,0.92109734,0.8156595
0.25862256,1.0498158,0.92897725,0.82261693
0.26393512,1.0531664,0.93274283,0.82619643
0.2670061,1.0549427,0.93484855,0.82827306
0.26581454,1.0537049,0.93399465,0.82789826
0.2656091,1.0532178,0.93384534,0.8280798
0.26059565,1.0493102,0.93017304,0.8251481
0.25591528,1.0456945,0.92672646,0.82234645
0.2515545,1.0422754,0.9235501,0.8198513
0.24880399,1.0400559,0.92151725,0.8182757
0.24539669,1.0374148,0.91909784,0.8164225
0.24018154,1.0336303,0.91530764,0.8131771
0.24272148,1.035535,0.9171574,0.8147088
0.2455042,1.0378159,0.91925704,0.81635475
0.24307373,1.0361702,0.91746974,0.8146926
0.2491546,1.0406252,0.9218949,0.8184496
0.25048867,1.0416024,0.9228512,0.8192453
0.24941391,1.0407758,0.9220661,0.81861144
0.25658888,1.0457997,0.9271685,0.8230231
0.26590842,1.0524418,0.9338753,0.82880646
0.27347094,1.057674,0.9391879,0.8333878
0.27565023,1.059185,0.94068915,0.83464575
0.27649298,1.0597701,0.94125044,0.83509487
0.2797156,1.0620655,0.94356257,0.83708256
0.28216115,1.0637789,0.94523036,0.8384451
0.28384748,1.065001,0.94644856,0.8394834
0.286487,1.0669191,0.94838005,0.84115183
0.2878018,1.0677326,0.9492667,0.84196365
0.28995526,1.0691254,0.9507116,0.8432244
0.2913662,1.0699564,0.9516331,0.8440758
0.29016003,1.0691719,0.95078564,0.84329766
0.2896475,1.068889,0.9504855,0.84304005
0.28983924,1.0690409,0.9506415,0.8431803
0.2892446,1.0686152,0.95017266,0.8427316
0.29048637,1.0695474,0.95109415,0.84351504
0.29172963,1.07038,0.95200855,0.84437513
0.29207966,1.0707365,0.9522906,0.8445533
0.2911575,1.0700988,0.95163834,0.84398556
0.28632957,1.0668269,0.94832027,0.8411406
0.28463575,1.0657189,0.9471525,0.84009856
0.2835846,1.0650778,0.94644964,0.8394532
0.28350103,1.0649769,0.94638354,0.8394271
0.27728125,1.0606744,0.94203854,0.8357042
0.26756686,1.0539142,0.93518925,0.82980585
0.26021123,1.0487299,0.9299513,0.82529765
0.2550485,1.0450646,0.92625535,0.8221196
0.25133887,1.0423896,0.923547,0.8197706
0.25081813,1.0419842,0.9231683,0.8194719
0.2497307,1.041168,0.9223824,0.8188278
0.24869484,1.040393,0.921634,0.8182139
0.24795422,1.0398275,0.92107606,0.81773925
0.2474187,1.03941,0.92065567,0.8173698
0.2441217,1.0370071,0.91821516,0.81523955
0.24117391,1.0348865,0.91608125,0.8134049
0.24257037,1.0359731,0.9170842,0.81418353
0.24430478,1.0372895,0.9183287,0.81517893
0.24555391,1.0382276,0.9192058,0.81586564
0.25399628,1.0442418,0.92532814,0.8211965
0.26167008,1.0496353,0.93083805,0.82600284
0.26544347,1.0522766,0.9335598,0.82840025
0.2642309,1.0513892,0.9326664,0.82762754
0.2687282,1.0545733,0.93590766,0.8304481
0.27325535,1.0577593,0.93914294,0.8332503
0.2786645,1.061052,0.9428955,0.8368478
0.2820244,1.0629638,0.94516695,0.83908784
0.28425923,1.0642569,0.94673383,0.84066945
0.2839074,1.0634881,0.9462996,0.8405679
0.28150132,1.0614915,0.9445977,0.83939165
0.2793998,1.0597888,0.943082,0.838268
0.27786645,1.0584908,0.94191927,0.83738655
0.27677354,1.0575804,0.9411328,0.8368289
0.27623463,1.0571783,0.9407892,0.8365981
0.2760305,1.0569019,0.94058704,0.8364819
0.27487373,1.0558745,0.9397391,0.83592
0.27228642,1.0539707,0.93795854,0.8345282
0.2708137,1.0527159,0.93682724,0.8336599
0.26958022,1.0518026,0.9359539,0.83295393
0.2687105,1.0513397,0.9354371,0.8324851
0.2692056,1.0516677,0.93571264,0.8326554
0.26926014,1.0517931,0.9357644,0.8326353
0.27271256,1.0541986,0.93818206,0.8346976
0.27497596,1.0558256,0.9397379,0.83594596
0.27123773,1.0532695,0.9371354,0.8336986
0.26750794,1.0507351,0.9346035,0.83157
0.27027464,1.0525393,0.93642557,0.83310735
0.27346623,1.054728,0.9387119,0.8351473
0.27533346,1.0559565,0.93995917,0.8362104
0.27066422,1.0527,0.93666244,0.8333697
0.26798034,1.0506763,0.93472844,0.8317996
0.26087597,1.0453868,0.92972994,0.8278215
0.261476,1.045508,0.93011385,0.8283802
0.26596314,1.0485339,0.93327534,0.8311917
0.26577067,1.0482831,0.93312025,0.8311429
0.26477298,1.0474569,0.9323367,0.830499
0.26676953,1.0486495,0.93371797,0.83184075
0.2680942,1.0496213,0.9346777,0.83265024
0.2688997,1.0502725,0.93528634,0.8331374
0.2699604,1.0508655,0.93594503,0.8337398
0.27083915,1.0513436,0.9364985,0.83426553
0.27147028,1.051686,0.936891,0.8346337
0.2792735,1.0570083,0.9423281,0.8393491
0.28623027,1.0616838,0.94708514,0.8434386
0.29044244,1.0645956,0.94996226,0.8458338
0.29331115,1.0666162,0.9519285,0.84744436
0.29653758,1.0687515,0.9541483,0.8493988
0.29581267,1.0680715,0.95355886,0.84896463
0.29465044,1.0672181,0.9528492,0.84851676
0.2919198,1.0655556,0.95112,0.84702563
0.28951925,1.0640278,0.9494498,0.84547836
0.28699136,1.0623546,0.9477731,0.84407175
0.28467852,1.060945,0.94622326,0.8426414
0.2822879,1.0593274,0.9445214,0.8411134
0.28027987,1.0580106,0.943204,0.8400132
0.27545837,1.0548013,0.93995667,0.83724916
0.27128047,1.0519544,0.93704045,0.8347125
0.27186027,1.0524063,0.93748796,0.835098
0.2686641,1.050186,0.9352812,0.83324426
0.26838762,1.0499167,0.9350308,0.83303595
0.26780444,1.0494096,0.9346514,0.832838
0.26802653,1.0496126,0.93482506,0.8329621
0.27091694,1.0516291,0.9369109,0.8348089
0.27336538,1.0534128,0.93860936,0.83616865
0.2750843,1.0546827,0.9397776,0.83705986
0.27632067,1.0555881,0.9406029,0.83767724
0.2792763,1.057405,0.9426342,0.8395909
0.27749997,1.0560523,0.9414283,0.83870983
0.27217144,1.0523676,0.93770874,0.8355225
0.2567558,1.0417731,0.926915,0.8261826
0.24774826,1.035404,0.920474,0.820625
0.23642217,1.0272769,0.9122688,0.8135375
0.23981477,1.0296237,0.9147497,0.8157856
0.24034221,1.0300072,0.91516936,0.8161853
0.24659409,1.0346153,0.91971564,0.8200196
0.25385496,1.0397817,0.9249178,0.8244897
0.26054054,1.0444653,0.92967546,0.8286092
0.2655666,1.0479081,0.93314195,0.8315606
0.26589465,1.0482602,0.93333125,0.83156425
0.26870412,1.0501215,0.9352881,0.83331
0.2710267,1.051644,0.93692267,0.83480173
0.2741984,1.05379,0.93912,0.83670884
0.27569145,1.0549291,0.94023573,0.8376493
0.275847,1.0549767,0.94025576,0.8376212
0.2758221,1.0549102,0.940196,0.83756816
0.27642608,1.0553166,0.9406796,0.8380626
0.27437508,1.0538368,0.93925524,0.83690643
0.27482206,1.0542796,0.9396105,0.83713675
0.27653122,1.0553055,0.9407944,0.8382834
0.2777631,1.0560324,0.9416532,0.8391327
0.27546445,1.054473,0.94003516,0.8377041
0.2755465,1.054574,0.9400501,0.83762825
0.2761312,1.055056,0.9404988,0.8379873
0.2782918,1.0564928,0.9420152,0.8393483
0.27963796,1.0574151,0.94292057,0.8400929
0.28188652,1.0589783,0.9444928,0.8414351
0.28377298,1.0602597,0.9457772,0.84252113
0.2845337,1.0607755,0.946306,0.8429814
0.28116828,1.0584887,0.9439179,0.8408536
0.28197846,1.0591363,0.9444672,0.84122574
0.28005275,1.0579612,0.94316953,0.8400224
0.2792105,1.057158,0.9425587,0.83967537
0.27862787,1.0564444,0.94213295,0.8395755
0.27615523,1.0544484,0.9404212,0.8383881
0.2769334,1.054742,0.940909,0.83896744
0.2781021,1.0553545,0.94165254,0.839704
0.27586144,1.0538747,0.9402068,0.8385338
0.27358672,1.0523663,0.93861055,0.8370969
0.26978922,1.0497955,0.9360313,0.83491695
0.2648369,1.0463841,0.9326455,0.8320848
0.26659018,1.0475192,0.9338461,0.833158
0.2690514,1.0491586,0.93555856,0.83467656
0.27083832,1.0503732,0.93684393,0.83583957
0.2723277,1.0514199,0.93786544,0.8366792
0.2734313,1.0521939,0.9386061,0.83727115
0.27427635,1.0528704,0.93928623,0.8378702
0.27497482,1.053196,0.9397354,0.8383561
0.28208387,1.057965,0.9446146,0.8425799
0.28824005,1.0621772,0.94883794,0.8461583
0.29222065,1.0649848,0.95151937,0.84829605
0.29012892,1.0635432,0.9501116,0.8471437
0.28303534,1.0587214,0.94532394,0.8431471
0.27621704,1.0540931,0.9405696,0.8389989
0.2735636,1.0522883,0.93876296,0.83747435
0.27567628,1.053691,0.94024146,0.83879864
0.28088388,1.057204,0.94388044,0.8420019
0.28523842,1.0600659,0.9468137,0.8445337
0.28512418,1.0599777,0.94675213,0.8445098
0.2833141,1.0587702,0.9455406,0.8434893
0.28323245,1.0586987,0.9454514,0.8433909
0.28283715,1.0585061,0.94524825,0.8432241
0.28303155,1.0587214,0.9453522,0.8432033
0.28435755,1.0595993,0.9462486,0.84397554
0.28830326,1.0622624,0.9489943,0.8463793
0.29428765,1.0661905,0.95297456,0.8497625
0.29872864,1.0690001,0.9559036,0.8523231
0.3014773,1.0706964,0.9577173,0.85394907
0.2977197,1.068183,0.95518386,0.85179776
0.29628053,1.0672034,0.9541638,0.8508918
0.29735246,1.0679486,0.9549024,0.85151094
0.29724294,1.0679091,0.95482826,0.851416
0.2979054,1.0683993,0.9552765,0.85175514
0.29405695,1.0659267,0.95277214,0.8496386
0.28969193,1.0629638,0.94972676,0.84697807
0.28727567,1.0613263,0.9480645,0.8455499
0.28555816,1.0601752,0.9469062,0.84456915
0.27987042,1.0563545,0.94303906,0.84126633
0.26673636,1.0474373,0.9339628,0.8334417
0.25358957,1.0383625,0.92477673,0.8255486
0.24410968,1.0316335,0.91794264,0.81961286
0.23276582,1.0235562,0.90973735,0.81248164
0.22541073,1.0183219,0.9043821,0.8077874
0.22253281,1.0161906,0.90221244,0.8058793
0.21874261,1.0133955,0.8993552,0.80335784
0.21604854,1.0118353,0.89359593,0.79424715
0.20766516,1.008986,0.86836016,0.750767
0.1899388,1.0021237,0.8215892,0.67196965
0.1625862,0.98966694,0.75958943,0.571
0.14247859,0.9807105,0.71401715,0.49677634
0.13597873,0.9853149,0.679689,0.43074974
0.139357,0.9966861,0.6614594,0.3879185
0.14486466,1.0060954,0.6537997,0.3659001
0.14181949,1.0052949,0.64336324,0.34811428
0.1279395,0.99342525,0.62635857,0.3285786
0.13842359,1.0128233,0.64530206,0.34491676
0.20971273,1.0873003,0.7240958,0.4139481
0.3118298,1.1396273,0.7801596,0.4510225
0.36310712,1.1473882,0.7959172,0.4569314
0.4030662,1.1505108,0.8148934,0.4737095
0.42910373,1.1376425,0.81897104,0.4820256
0.4894973,1.1808374,0.87774926,0.5480844
0.6097759,1.3104181,1.0263636,0.7108618
0.68344724,1.3682117,1.1034203,0.80366814
0.77567977,1.4200342,1.1812894,0.90279603
0.82877713,1.424926,1.207432,0.94604814
0.8577218,1.4145908,1.2128723,0.9641903
0.87750876,1.4041336,1.2139584,0.97443056
0.8886987,1.3937094,1.2116003,0.9784528
0.8905987,1.3817389,1.2054332,0.97719616
0.8890123,1.371054,1.1989425,0.9744203
0.8737728,1.3584658,1.1855257,0.9606755
0.82601124,1.3414378,1.1516864,0.9122837
0.7801181,1.3142666,1.1135305,0.86481285
0.7445719,1.287398,1.080914,0.827464
0.7263816,1.2707007,1.0607584,0.8039879
0.7182532,1.2613086,1.0491126,0.7898585
0.7133116,1.2549226,1.0412107,0.78021324
0.7092771,1.2496481,1.0349733,0.7728514
0.6836124,1.2286128,1.0146823,0.7544615
0.64703774,1.2000825,0.9879518,0.7314335
0.6169574,1.1771207,0.96659285,0.71331614
0.59765476,1.1625067,0.9530462,0.70190775
0.59090734,1.1577528,0.9485686,0.6981144
0.58675265,1.1546737,0.945588,0.6954584
0.577899,1.1486001,0.93999344,0.6909073
0.5717301,1.1443696,0.9361428,0.6878356
0.5722146,1.1446416,0.9363361,0.68790895
0.5752002,1.1470363,0.9385159,0.6897199
0.57436234,1.1461614,0.9376758,0.6889308
0.57488734,1.1463797,0.9378387,0.68898547
